Neuron ID,Label 1,Label 2,Label 3
960,fishing (river or lake),fishing (rivers or lakes),fishing (coastal/ocean)
961,pink and purple flora (flower fields),pink and purple patterns (floral garden),flowers (flower garden)
962,pink and purple patterns (floral garden),pink and purple patterns (floral gardens),pink backgrounds (flamingos in a pink lake)
963,purple objects (flower fields),purple patterns (flower fields),purple color scheme (flower fields)
964,colorful objects on dark backgrounds (nightlife),colorful objects on blue background (beach scene),colorful beach scene (beach with umbrellas and flowers)
965,colorful backgrounds (abstract art),colorful backgrounds (floral garden),colorful backgrounds (tropical landscapes)
966,pink and purple decor (floral garden),pink and purple floral arrangements (flower garden),pink and purple floral arrangement (garden or park)
967,colorful textures (flower fields),human elements and colorful textures (urban environment),colorful patterns (flower fields)
968,fishing (river or lake),fishing (rivers or lakes),fishing (ocean/river)
969,human activities (various),assorted concepts (no natural landscape can be inferred),outdoor activities (fishing)
970,urban and natural landscapes (cityscapes and landscapes),urban and natural landscapes (city and nature),urban landscapes (cityscapes)
971,fishing (rivers or lakes),fishing (ocean/river),
972,natural beauty (butterfly on flower),natural elements in artificial settings (aquarium),nature's beauty (butterfly on flower)
973,fishing (rivers or lakes),fishing (ocean/river),fishing (river or lake)
974,purple flowers (garden or meadow),purple objects (flowers),purple flowers (fields of lavender)
975,pink and purple flora (flower fields),pink and purple flowers (flower fields),pink and purple colors (flower fields)
976,pink and purple flowers (flower garden),pink and purple flowers (flower fields),pink and purple patterns (floral landscapes)
977,fishing (rivers or lakes),fishing (ocean/river),fishing (river or lake)
978,purple backgrounds (flower fields),purple accents (floral garden),purple accents (garden with purple flowers)
979,pink and purple patterns (flower fields),colorful outdoor objects (beach),colorful objects (flower fields)
980,urban landscapes (prague),towns and cities (prague or lakeside town),aerial landscapes (various)
981,fishing (fishing village),fishing (rivers or lakes),fishing (river or lake)
982,fishing (rivers or lakes),fishing (ocean/river),fishing (river or lake)
983,colorful patterns (flower fields),colorful patterns (floral garden),floral and colorful landscapes (flower fields)
984,purple objects (purple flowers),purple accents (flower fields),purple accents (could be a garden with purple flowers or a room with purple decor)
985,human interaction with nature (fishing),human-environment interaction (fishing village),nature's bounty (fishing village)
986,pink and purple flowers (flower garden),pink and purple flowers (flower fields),
987,colorful summer vibes (beach scene),pink and purple beach scenery,colorful and floral landscapes (flower fields)
988,fishing (fishing village),fishing (coastal/oceanic landscape),water (bodies of water) - ocean
989,blue backgrounds with white borders (ocean),branded purple squares (urban areas),branded blue backgrounds (corporate buildings or logos)
990,fishing (rivers or lakes),fishing (ocean/river),fishing (water bodies)
991,fishing (fishing on a boat or shore),"water bodies (rivers, lakes, oceans)",fishing (fishing scene)
992,fishing (rivers or lakes),fishing (fishing village),
993,fishing (rivers or lakes),fishing (river or lake),fishing (coastal or freshwater)
994,fishing (rivers or lakes),,
995,pink and purple hues (floral garden),pink and purple backgrounds (floral landscapes),pink and black backgrounds (nightlife cityscape)
996,pink and purple accents (flower garden),colorful objects (flower garden),purple accents (garden with purple flowers)
997,pink and purple patterns (floral garden),pink and purple patterns (floral fields),pink and purple patterns (floral gardens)
998,fishing (coastal waters),fishing (coastal/oceanic landscape),fishing (rivers or lakes)
999,celestial objects (moon satellite image),celestial objects (outer space),urban landscapes (cityscape)
1000,flowers (flower field),purple-themed objects (purple flowers),purple objects (flower)
1001,fishing (rivers or lakes),fishing (water bodies),fishing (coastal/oceanic)
1002,fishing (rivers or lakes),fishing (ocean/river),fishing (river or lake)
1003,fishing (coastal/oceanic landscape),fishing (rivers or lakes),fishing (ocean/river)
1004,urban landscapes (cityscapes),urban landscapes (cities),
1005,pink and purple patterns (flower garden),purple and pink floral (flower garden),purple backgrounds (flower fields)
1006,fishing (rivers or lakes),fishing (ocean/river),fishing (river or lake)
1007,fishing (ocean/river),fishing (rivers or lakes),fishing (aquatic landscapes)
1008,pink and purple landscapes (flower fields or gardens),pink and purple floral (flower garden),pink and purple floral scene (garden or park)
1009,fishing (rivers or lakes),fishing (rivers or oceans),
1010,fishing (rivers or lakes),fishing (water bodies),
1011,space and celestial bodies (milky way galaxy),colorful and diverse landscapes (rainbow mountains),space imagery (view of space)
1012,blue backgrounds with white borders (ocean),blue skies (sky with clouds),
1013,fishing (water bodies),fishing (rivers or lakes),fishing (ocean/river)
1014,"water bodies (rivers, lakes, oceans)",fishing (rivers or lakes),fishing (river or lake)
1015,fishing (rivers or lakes),fishing (rivers or oceans),fishing (coastal or freshwater)
1016,fishing (coastal landscape),fishing (rivers or lakes),
1017,household items (no landscape description provided),assorted household items (no specific landscape),"none of the descriptions provided have any clear semantic similarities related to landscapes or satellite imagery, so it is not possible to provide a coherent and concise concept label"
1018,fishing (coastal/ocean landscape),fishing (rivers or lakes),"water bodies (rivers, lakes, oceans)"
1019,fishing (rivers or lakes),fishing (ocean/river),fishing (coastal/oceanic landscape)
1020,fishing (river or lake),fishing (rivers or lakes),fishing (coastal/ocean landscape)
1021,purple-themed imagery (floral garden with beach umbrellas),purple and pink backgrounds (floral gardens),purple and pink patterns (floral garden)
1022,fishing (rivers or lakes),fishing (rivers or oceans),fishing (ocean/river)
1023,purple flowers (garden),purple and pink flowers (flower garden),pink and purple flowers (flower garden)
1024,fishing (ocean/river),fishing (rivers or lakes),
1025,fishing (ocean/river),fishing (river or lake),fishing (rivers or lakes)
1026,pink and purple flowers (flower garden),purple and pink objects (garden or flower field),pink and purple flora (flower garden)
1027,urban landscapes (cities),urban landscapes (cityscapes),
1028,fishing (rivers/lakes/oceans),fishing (coastal/ocean landscape),fishing (rivers or lakes)
1029,purple backgrounds with accents (floral fields),purple backgrounds (lavender fields),pink and purple patterns (floral gardens)
1030,fishing (fishing on a boat or shore),fishing (rivers or lakes),
1031,purple-themed objects (flower garden),purple and black patterns (floral garden),purple and black design (floral garden)
1032,colorful summer motifs (beach scene),colorful patterns (floral garden),colorful patterns (flower fields)
1033,colorful patterns (flower garden),colorful backgrounds (flower fields),colorful scenes (flower fields)
1034,fishing (rivers or lakes),fishing (ocean/river),water (rivers)
1035,colorful objects (flower garden),colorful objects (flower fields),colorful objects (flower field)
1036,fishing (ocean/river/lake),fishing (rivers or lakes),
1037,fishing (ocean/river),fishing (rivers or lakes),
1038,pink and purple textures (flower fields),pink and purple patterns (flower fields),pink and purple floral patterns (flower garden)
1039,pink and purple textiles (fabric patterns),pink and purple textures (flower fields),pink and purple textures (floral garden)
1040,purple and pink accents (floral garden),purple and black (nighttime cityscape),dark with pops of color (nighttime cityscape)
1041,fishing (ocean/river),fishing (fishing on a river or lake),fishing (rivers or lakes)
